cake_age_days,signup_season,last_order_days_ago,tasty_level,Cherry_or_not,Look_of_cake,Cream_level,layer_count
23,3,124,1,0,2,2,0
445,2,12,8,1,6,14,4
141,1,90,2,0,1,4,1
128,2,96,3,0,3,3,1
316,2,31,6,1,3,9,3
237,1,60,4,1,4,6,2
240,3,75,4,1,2,8,2
124,3,101,2,0,2,4,1
145,1,92,3,0,1,4,1
145,3,96,3,0,3,3,1
143,0,106,2,0,2,3,1
200,3,77,4,1,3,8,2
315,2,35,7,1,4,10,3
311,3,35,7,1,3,9,3
210,3,76,4,1,3,6,2
409,0,0,8,1,5,13,4
202,2,69,4,1,2,7,2
128,1,105,2,0,2,4,1
433,3,4,9,1,6,14,4
230,1,67,4,1,2,6,2
403,1,18,9,1,6,13,4
231,3,76,5,1,4,6,2
346,0,45,7,1,4,11,3
102,0,104,2,0,3,4,1
444,0,1,8,1,5,13,4
149,3,96,3,0,2,5,1
35,1,122,0,0,0,2,0
17,3,120,0,0,2,2,0
237,2,75,4,1,2,8,2
121,1,104,3,0,1,3,1
447,0,16,9,1,4,14,4
445,3,10,9,1,6,12,4
304,1,31,7,1,5,9,3
343,2,43,6,1,3,9,3
420,1,10,9,1,6,12,4
404,3,9,9,1,4,12,4
425,1,4,8,1,6,12,4
421,0,5,8,1,4,14,4
108,0,108,2,0,1,3,1
121,1,103,3,0,3,4,1
344,1,45,7,1,5,10,3
111,2,101,3,0,2,3,1
141,2,95,3,0,3,4,1
312,1,32,7,1,3,11,3
338,0,45,6,1,4,11,3
319,1,33,7,1,5,9,3
404,1,0,9,1,5,13,4
302,0,30,7,1,5,11,3
219,1,76,4,1,4,7,2
114,2,103,2,0,1,3,1
227,0,63,5,1,3,7,2
104,0,104,2,0,2,4,1
29,2,123,0,0,1,1,0
113,2,93,2,0,2,3,1
300,2,39,7,1,4,10,3
345,0,35,7,1,5,9,3
342,3,45,7,1,3,10,3
406,0,1,8,1,5,13,4
127,3,104,2,0,2,5,1
228,0,64,5,1,4,6,2
7,0,138,1,0,1,0,0
420,1,1,8,1,4,14,4
237,3,65,5,1,2,7,2
134,3,103,3,0,1,5,1
141,1,93,2,0,1,3,1
326,0,40,7,1,5,10,3
149,2,104,3,0,1,3,1
411,0,10,8,1,5,12,4
219,3,66,5,1,4,7,2
138,2,107,2,0,1,3,1
220,1,69,4,1,3,7,2
245,1,71,5,1,2,6,2
218,1,72,5,1,3,6,2
212,0,73,5,1,3,6,2
202,3,71,5,1,3,8,2
247,1,66,4,1,3,8,2
133,3,91,3,0,2,3,1
226,0,75,5,1,4,6,2
217,1,74,4,1,2,6,2
202,2,66,5,1,4,7,2
136,0,94,3,0,2,5,1
302,0,38,7,1,4,9,3
337,0,31,7,1,3,9,3
135,1,105,3,0,3,3,1
216,3,63,5,1,4,6,2
442,3,9,8,1,4,13,4
25,0,134,1,0,0,0,0
346,1,35,7,1,5,9,3
217,0,73,5,1,3,8,2
320,3,38,7,1,5,9,3
324,3,32,7,1,5,10,3
245,0,61,5,1,3,7,2
135,2,93,3,0,3,5,1
432,0,19,9,1,6,12,4
330,1,39,6,1,5,9,3
207,3,74,5,1,4,7,2
233,2,62,4,1,3,6,2
242,0,73,5,1,4,8,2
339,3,32,7,1,4,10,3
47,1,139,1,0,0,2,0
419,1,1,8,1,5,14,4
36,1,131,0,0,1,1,0
343,1,43,7,1,3,9,3
242,3,61,5,1,4,7,2
325,1,35,7,1,3,11,3
47,2,125,1,0,1,2,0
224,3,76,4,1,2,7,2
428,2,10,9,1,5,14,4
223,0,68,4,1,3,8,2
10,2,139,0,0,0,0,0
6,0,136,0,0,2,2,0
305,2,38,7,1,4,11,3
48,1,121,1,0,2,2,0
23,1,139,1,0,0,1,0
249,0,68,5,1,3,6,2
138,2,103,2,0,3,4,1
109,3,101,3,0,3,4,1
245,0,67,4,1,3,6,2
128,1,106,2,0,1,5,1
140,3,98,3,0,3,3,1
209,2,75,4,1,2,6,2
104,0,90,2,0,3,3,1
45,2,134,1,0,0,1,0
335,0,40,7,1,3,9,3
212,2,73,5,1,2,7,2
124,1,103,3,0,2,3,1
210,1,76,5,1,4,7,2
403,2,0,8,1,5,14,4
432,2,2,8,1,5,14,4
215,1,72,5,1,4,6,2
49,2,136,0,0,1,2,0
238,2,75,5,1,3,8,2
40,2,124,1,0,2,2,0
246,0,76,5,1,3,6,2
439,1,18,8,1,4,12,4
243,0,69,5,1,2,7,2
232,2,75,5,1,3,8,2
115,3,105,2,0,3,5,1
13,1,127,0,0,2,1,0
414,2,16,8,1,6,13,4
242,0,72,5,1,2,8,2
135,2,109,3,0,2,4,1
235,1,72,5,1,2,7,2
339,1,39,6,1,3,10,3
131,0,103,3,0,3,5,1
221,2,70,5,1,4,8,2
246,1,70,5,1,3,7,2
201,1,72,4,1,4,7,2
108,2,92,2,0,2,4,1
243,2,79,4,1,2,6,2
27,2,133,0,0,0,2,0
345,2,31,6,1,4,10,3
342,3,39,7,1,3,11,3
408,0,4,9,1,6,13,4
239,1,68,5,1,4,8,2
133,1,108,2,0,2,3,1
200,0,71,5,1,3,6,2
342,2,37,7,1,3,11,3
226,2,79,4,1,3,7,2
209,0,77,4,1,2,7,2
144,0,108,2,0,2,5,1
316,1,30,6,1,3,9,3
402,0,7,9,1,6,13,4
215,1,61,4,1,4,6,2
317,1,33,7,1,5,11,3
25,2,121,1,0,0,1,0
115,3,92,3,0,3,4,1
217,0,65,5,1,4,7,2
247,2,62,5,1,3,8,2
308,2,35,6,1,5,10,3
212,3,79,4,1,3,7,2
43,0,135,0,0,0,1,0
126,0,102,2,0,2,3,1
11,1,133,1,0,2,2,0
429,0,7,8,1,4,13,4
331,1,47,6,1,3,10,3
404,0,8,9,1,6,12,4
233,0,75,5,1,3,7,2
111,1,93,3,0,2,3,1
323,0,34,6,1,5,11,3
232,3,77,5,1,3,6,2
241,3,72,4,1,3,6,2
201,1,70,5,1,2,6,2
348,3,42,7,1,3,9,3
335,3,40,7,1,3,9,3
149,0,91,3,0,3,5,1
305,3,41,7,1,4,10,3
340,3,38,6,1,4,9,3
231,1,67,4,1,3,8,2
333,3,33,6,1,3,11,3
125,1,103,2,0,1,3,1
432,1,5,9,1,5,14,4
101,0,100,3,0,1,5,1
113,0,108,2,0,3,4,1
336,3,39,7,1,4,9,3
214,3,65,5,1,2,8,2
316,1,39,7,1,3,9,3
227,0,70,5,1,4,7,2
221,2,61,5,1,3,6,2
140,1,101,3,0,1,5,1
319,0,34,7,1,4,11,3
127,1,90,3,0,1,4,1
418,0,13,9,1,6,14,4
218,0,68,4,1,4,6,2
203,3,63,4,1,4,7,2
45,0,137,0,0,1,2,0
446,3,10,9,1,4,12,4
342,2,36,6,1,4,10,3
206,0,68,4,1,3,7,2
412,3,4,9,1,5,13,4
411,2,16,8,1,6,14,4
209,0,76,4,1,3,8,2
148,0,103,2,0,2,5,1
215,2,69,5,1,4,6,2
214,0,66,5,1,4,8,2
238,3,60,5,1,3,6,2
429,1,18,8,1,6,12,4
140,0,105,3,0,3,4,1
332,3,30,7,1,5,10,3
420,0,7,8,1,5,13,4
312,0,30,7,1,4,9,3
233,3,75,4,1,2,6,2
201,0,71,4,1,2,7,2
318,2,41,7,1,3,9,3
41,1,125,1,0,0,1,0
326,2,44,7,1,4,9,3
206,2,69,5,1,4,6,2
239,0,75,4,1,4,8,2
300,2,35,6,1,5,10,3
103,1,101,2,0,3,4,1
415,2,17,9,1,4,12,4
326,1,34,6,1,5,9,3
306,3,40,6,1,5,11,3
248,3,69,5,1,4,7,2
117,3,99,2,0,2,5,1
300,2,44,7,1,5,10,3
300,1,36,6,1,3,10,3
11,2,121,0,0,2,1,0
243,3,68,4,1,3,7,2
310,2,49,6,1,5,11,3
305,2,49,7,1,3,11,3
322,2,35,6,1,4,9,3
106,1,93,2,0,3,5,1
342,1,40,6,1,5,9,3
335,2,48,6,1,5,11,3
247,2,64,4,1,3,8,2
145,0,98,3,0,2,3,1
49,2,124,1,0,0,1,0
210,2,74,5,1,3,7,2
348,3,43,7,1,5,10,3
143,3,106,2,0,3,3,1
246,0,74,4,1,2,7,2
200,3,63,5,1,3,6,2
141,3,90,3,0,1,4,1
121,3,98,2,0,2,5,1
330,2,30,6,1,5,9,3
313,3,45,7,1,4,11,3
309,0,43,7,1,3,10,3
344,2,40,7,1,3,11,3
235,0,61,4,1,2,7,2
332,1,44,6,1,3,9,3
340,1,42,6,1,3,9,3
301,0,34,6,1,3,11,3
214,2,73,5,1,2,6,2
411,2,11,9,1,6,14,4
7,2,127,0,0,2,1,0
140,2,96,2,0,2,5,1
337,1,37,6,1,4,11,3
317,2,45,7,1,4,9,3
312,2,36,6,1,3,10,3
426,2,8,8,1,6,12,4
227,1,65,5,1,3,7,2
402,0,15,8,1,4,12,4
143,2,92,2,0,2,3,1
429,2,13,9,1,6,12,4
224,3,65,4,1,3,6,2
136,3,99,2,0,1,5,1
326,0,41,7,1,4,9,3
114,1,97,2,0,2,3,1
137,0,103,3,0,1,5,1
149,1,106,3,0,3,5,1
10,2,126,1,0,2,2,0
331,1,40,7,1,5,10,3
206,2,78,4,1,4,6,2
416,0,4,8,1,5,12,4
208,3,61,5,1,4,6,2
338,1,41,6,1,5,9,3
429,3,7,8,1,6,12,4
49,2,133,0,0,0,0,0
133,2,97,3,0,2,3,1
202,1,61,4,1,3,8,2
442,2,19,9,1,6,12,4
345,0,45,6,1,4,9,3
246,2,69,5,1,2,8,2
128,1,91,3,0,1,5,1
303,0,41,7,1,3,10,3
223,2,73,4,1,4,6,2
45,1,132,0,0,1,0,0
328,1,38,6,1,5,9,3
417,0,5,9,1,4,12,4
44,1,136,1,0,0,0,0
136,0,104,2,0,1,4,1
338,3,49,6,1,5,10,3
216,0,65,4,1,3,7,2
438,3,7,9,1,4,12,4
402,2,8,9,1,5,13,4
114,3,98,3,0,2,5,1
309,2,47,7,1,4,10,3
349,0,40,7,1,4,11,3
125,1,98,3,0,2,3,1
39,3,132,0,0,0,2,0
214,2,63,4,1,3,6,2
235,2,79,4,1,2,6,2
211,1,72,4,1,2,7,2
127,0,105,3,0,2,3,1
217,1,66,4,1,3,8,2
202,2,60,5,1,4,7,2
425,2,16,8,1,5,13,4
226,0,74,4,1,3,7,2
448,2,8,8,1,6,14,4
215,2,61,5,1,4,6,2
245,3,66,5,1,3,7,2
119,1,106,2,0,3,5,1
326,2,46,6,1,5,10,3
318,1,36,6,1,4,11,3
303,0,31,6,1,4,9,3
338,0,41,6,1,4,9,3
241,1,77,5,1,3,7,2
348,2,34,7,1,4,10,3
438,3,6,9,1,5,14,4
336,3,30,7,1,3,10,3
432,1,9,8,1,6,13,4
200,1,73,4,1,3,6,2
301,1,37,7,1,3,9,3
346,1,36,7,1,5,9,3
343,0,34,7,1,5,9,3
331,0,45,6,1,4,10,3
245,0,78,4,1,4,6,2
324,0,41,7,1,4,10,3
414,0,5,8,1,5,14,4
237,0,74,4,1,3,8,2
448,3,13,8,1,5,14,4
33,3,125,1,0,1,0,0
13,1,138,1,0,0,0,0
244,2,65,5,1,2,8,2
334,2,40,7,1,5,9,3
141,1,105,2,0,2,3,1
338,2,32,6,1,3,9,3
208,2,71,4,1,3,8,2
137,3,105,2,0,2,4,1
146,1,97,2,0,3,4,1
30,2,132,0,0,0,2,0
215,1,62,5,1,4,6,2
240,0,78,5,1,3,6,2
133,3,106,2,0,3,5,1
422,1,4,8,1,6,12,4
317,2,46,6,1,3,10,3
209,1,63,4,1,3,8,2
208,1,72,5,1,4,7,2
148,3,99,3,0,2,4,1
320,1,42,6,1,4,10,3
418,1,15,8,1,5,12,4
410,3,9,8,1,5,13,4
6,1,138,0,0,0,2,0
3,1,138,1,0,1,2,0
417,2,7,9,1,4,12,4
145,0,102,3,0,2,3,1
216,2,73,5,1,4,8,2
28,1,126,0,0,1,2,0
327,2,42,6,1,3,11,3
134,1,102,3,0,1,3,1
327,2,39,6,1,4,11,3
40,0,125,1,0,1,1,0
103,0,105,3,0,3,5,1
211,0,65,4,1,2,7,2
26,0,120,0,0,0,0,0
129,2,96,2,0,3,5,1
103,2,105,2,0,3,3,1
36,3,136,0,0,2,0,0
446,0,6,9,1,5,13,4
210,3,72,4,1,2,8,2
400,1,9,8,1,6,12,4
248,1,76,4,1,2,6,2
26,1,135,0,0,2,1,0
335,2,33,7,1,5,10,3
42,1,134,1,0,1,1,0
213,0,74,4,1,3,8,2
122,0,92,3,0,2,4,1
325,2,47,7,1,5,9,3
414,0,4,9,1,6,14,4
402,2,8,9,1,4,14,4
230,1,76,4,1,4,8,2
243,1,69,4,1,2,7,2
23,2,126,1,0,2,2,0
349,2,32,7,1,5,9,3
432,3,14,9,1,6,14,4
226,2,62,5,1,4,8,2
324,0,37,7,1,4,11,3
338,3,40,6,1,5,11,3
315,0,47,6,1,3,9,3
305,2,47,7,1,3,11,3
109,2,103,3,0,3,4,1
325,0,47,6,1,5,11,3
105,0,109,2,0,2,5,1
320,3,34,7,1,3,11,3
41,3,120,0,0,1,0,0
421,1,2,9,1,6,13,4
346,2,35,6,1,5,10,3
308,3,41,6,1,5,10,3
39,1,125,0,0,0,2,0
346,2,48,6,1,5,11,3
418,3,4,8,1,5,13,4
337,3,34,6,1,3,10,3
427,0,2,9,1,5,13,4
12,3,125,0,0,0,2,0
322,0,39,6,1,4,9,3
228,2,72,4,1,2,6,2
111,1,93,2,0,2,5,1
323,3,34,6,1,3,11,3
323,1,49,7,1,3,9,3
104,0,91,3,0,3,3,1
344,1,44,7,1,5,9,3
8,2,135,1,0,1,1,0
245,0,77,5,1,2,6,2
332,3,48,6,1,5,10,3
134,2,107,3,0,2,3,1
218,1,70,5,1,4,7,2
227,3,68,4,1,3,6,2
300,1,32,6,1,3,11,3
248,3,75,5,1,3,8,2
142,0,105,3,0,1,5,1
139,1,102,3,0,3,3,1
437,1,6,8,1,4,13,4
127,1,103,2,0,3,4,1
110,2,98,3,0,1,5,1
20,0,130,0,0,2,0,0
19,2,137,1,0,1,2,0
6,2,132,0,0,2,0,0
100,0,96,3,0,1,4,1
148,0,99,2,0,1,3,1
120,0,93,3,0,3,3,1
106,2,106,2,0,1,3,1
15,1,122,0,0,2,1,0
210,1,61,5,1,2,7,2
321,3,39,7,1,5,9,3
313,1,49,6,1,4,9,3
237,2,67,4,1,4,8,2
201,1,75,4,1,2,7,2
319,3,41,6,1,5,9,3
403,0,4,9,1,6,12,4
329,1,43,7,1,4,10,3
37,1,136,0,0,2,0,0
241,1,73,5,1,3,7,2
227,2,69,5,1,3,7,2
220,0,60,5,1,4,7,2
211,3,66,4,1,3,6,2
332,0,38,7,1,5,11,3
2,1,125,1,0,0,0,0
234,3,63,4,1,2,8,2
318,3,41,7,1,5,10,3
200,1,64,5,1,3,6,2
32,2,121,0,0,2,2,0
339,0,44,7,1,5,9,3
429,0,19,9,1,6,14,4
400,3,4,8,1,4,14,4
203,1,72,5,1,2,7,2
243,0,79,4,1,2,8,2
203,0,65,5,1,2,8,2
310,1,45,6,1,5,9,3
303,1,42,7,1,4,11,3
142,3,102,2,0,2,3,1
315,1,31,7,1,5,9,3
316,2,41,7,1,4,10,3
231,2,77,4,1,4,6,2
120,3,108,2,0,2,4,1
340,1,33,6,1,4,9,3
233,0,71,4,1,3,7,2
339,1,44,7,1,3,11,3
200,2,70,5,1,3,7,2
119,0,93,2,0,3,5,1
422,2,19,9,1,6,13,4
307,0,34,6,1,3,9,3
13,3,131,0,0,0,2,0
338,3,37,6,1,3,11,3
346,1,38,7,1,4,11,3
108,0,108,3,0,1,4,1
409,0,11,9,1,4,13,4
249,0,74,4,1,4,7,2
439,2,13,9,1,4,14,4
108,0,98,3,0,2,5,1
345,2,33,6,1,5,10,3
235,2,74,5,1,3,6,2
420,0,6,8,1,5,12,4
240,1,74,5,1,4,8,2
115,3,108,2,0,2,5,1
322,3,49,7,1,4,9,3
34,2,136,1,0,0,1,0
428,1,16,8,1,5,12,4
118,0,100,2,0,1,4,1
230,0,68,4,1,3,8,2
330,3,32,7,1,5,11,3
216,0,74,4,1,4,7,2
325,3,38,7,1,3,11,3
216,0,63,5,1,4,7,2
210,3,78,4,1,3,8,2
212,0,76,4,1,2,8,2
102,1,90,3,0,1,5,1
317,3,46,6,1,3,9,3
245,0,62,4,1,3,8,2
236,2,77,5,1,3,8,2
428,1,9,9,1,6,14,4
127,1,90,3,0,1,3,1
425,3,14,8,1,4,13,4
434,1,0,9,1,5,14,4
325,1,47,7,1,4,11,3
34,2,127,0,0,2,2,0
434,0,0,9,1,5,13,4
128,0,107,2,0,3,3,1
204,2,75,5,1,4,6,2
428,2,0,9,1,6,13,4
224,2,74,5,1,3,8,2
331,0,30,6,1,5,9,3
218,2,75,5,1,2,6,2
237,0,62,4,1,4,6,2
224,0,79,5,1,4,6,2
430,0,18,8,1,5,14,4
124,0,96,3,0,1,3,1
109,0,102,3,0,1,4,1
36,2,122,0,0,2,2,0
120,0,101,2,0,1,4,1
107,1,94,2,0,2,4,1
39,2,130,1,0,1,1,0
205,2,76,4,1,3,6,2
106,1,96,2,0,3,3,1
229,2,76,4,1,2,6,2
144,2,92,3,0,1,3,1
443,1,5,9,1,5,14,4
223,2,76,4,1,3,7,2
7,3,127,1,0,2,0,0
307,3,42,6,1,5,9,3
230,3,71,4,1,2,7,2
344,0,43,6,1,5,10,3
248,2,78,5,1,2,6,2
240,1,66,5,1,4,6,2
203,3,71,4,1,3,7,2
235,0,67,4,1,2,6,2
244,2,63,4,1,3,6,2
201,1,73,4,1,3,6,2
340,0,32,6,1,5,10,3
221,3,68,5,1,3,8,2
320,1,46,6,1,5,11,3
334,2,36,7,1,5,9,3
338,0,48,6,1,3,11,3
231,2,70,5,1,2,8,2
4,0,134,0,0,1,0,0
300,3,42,7,1,4,11,3
430,2,0,8,1,6,13,4
346,3,30,7,1,5,10,3
225,0,71,4,1,4,6,2
225,3,76,5,1,4,8,2
322,0,33,6,1,4,10,3
440,2,19,8,1,6,14,4
16,2,130,1,0,0,2,0
34,2,123,0,0,1,2,0
418,2,11,8,1,4,12,4
244,1,67,4,1,4,7,2
302,2,30,6,1,4,11,3
347,0,38,6,1,5,10,3
304,0,48,7,1,4,9,3
328,3,38,7,1,4,10,3
224,3,69,4,1,4,8,2
227,2,62,5,1,4,6,2
328,3,33,7,1,3,9,3
442,1,7,8,1,6,12,4
134,3,103,3,0,1,3,1
148,3,98,3,0,2,3,1
208,0,62,5,1,2,8,2
309,3,46,6,1,5,10,3
215,2,66,4,1,4,8,2
130,0,92,2,0,1,4,1
14,2,121,1,0,0,0,0
318,2,47,7,1,4,10,3
242,2,69,5,1,3,6,2
245,1,73,5,1,2,6,2
219,0,79,4,1,3,8,2
147,3,98,3,0,2,4,1
238,3,62,4,1,4,7,2
316,3,34,6,1,4,10,3
318,2,43,6,1,5,11,3
334,1,40,7,1,5,11,3
242,0,70,4,1,2,8,2
235,3,79,5,1,3,7,2
336,1,43,7,1,4,9,3
136,0,109,3,0,2,4,1
329,2,44,6,1,4,9,3
417,0,13,8,1,4,13,4
128,2,91,3,0,2,3,1
141,2,109,3,0,2,4,1
224,0,66,5,1,2,7,2
108,1,104,3,0,1,4,1
435,0,15,9,1,4,14,4
134,3,94,3,0,2,5,1
232,0,75,4,1,2,8,2
403,1,4,9,1,6,13,4
149,3,102,2,0,1,5,1
424,1,3,8,1,6,12,4
138,3,95,3,0,2,5,1
408,0,11,9,1,5,13,4
249,2,79,4,1,2,7,2
101,1,93,2,0,3,3,1
239,1,72,4,1,4,8,2
224,2,76,5,1,3,8,2
137,2,96,2,0,3,3,1
213,2,68,5,1,2,6,2
318,2,32,7,1,4,11,3
346,0,41,7,1,4,11,3
324,3,40,7,1,5,11,3
338,0,44,6,1,4,11,3
48,0,133,0,0,2,0,0
242,0,64,5,1,3,7,2
101,2,100,2,0,1,4,1
9,1,136,1,0,0,2,0
342,1,44,7,1,5,10,3
302,3,34,7,1,4,9,3
326,3,39,6,1,4,9,3
440,0,4,8,1,5,14,4
229,3,64,5,1,3,8,2
434,2,14,9,1,4,12,4
217,1,61,4,1,4,8,2
426,1,6,8,1,4,14,4
118,0,95,3,0,3,5,1
116,2,104,2,0,3,3,1
203,1,75,4,1,4,8,2
135,1,98,3,0,3,3,1
20,3,132,0,0,0,0,0
110,2,91,3,0,2,3,1
315,2,33,6,1,5,9,3
417,3,3,8,1,4,13,4
216,2,75,5,1,2,6,2
413,0,11,9,1,4,12,4
313,2,49,6,1,3,10,3
140,1,91,2,0,1,4,1
233,2,61,4,1,4,6,2
439,2,10,8,1,4,13,4
301,2,31,6,1,5,9,3
234,1,78,5,1,2,6,2
215,3,71,4,1,3,7,2
335,0,48,7,1,4,11,3
241,1,68,5,1,4,8,2
127,0,102,3,0,2,4,1
211,1,61,5,1,4,8,2
341,3,40,7,1,3,10,3
128,3,106,3,0,2,4,1
308,2,38,6,1,4,9,3
318,1,39,7,1,3,11,3
103,2,106,3,0,1,3,1
209,3,79,5,1,2,6,2
408,0,12,9,1,4,14,4
328,2,43,7,1,5,11,3
343,3,37,7,1,3,11,3
225,3,63,5,1,2,7,2
127,3,98,2,0,3,3,1
223,3,77,4,1,3,6,2
330,1,37,6,1,4,11,3
5,2,126,0,0,1,2,0
134,0,91,2,0,3,5,1
244,2,61,4,1,4,7,2
212,3,67,5,1,3,6,2
440,0,6,9,1,4,13,4
35,2,121,0,0,1,2,0
228,3,69,4,1,2,8,2
345,0,32,6,1,4,11,3
329,1,35,7,1,3,11,3
213,1,62,4,1,4,8,2
321,2,32,6,1,5,11,3
27,2,130,0,0,1,1,0
414,3,19,9,1,5,12,4
105,1,107,2,0,1,3,1
39,3,132,0,0,2,2,0
241,3,75,5,1,2,8,2
347,3,45,6,1,5,10,3
113,0,104,2,0,2,4,1
43,3,136,1,0,2,2,0
39,2,129,0,0,2,1,0
127,2,93,2,0,3,3,1
129,2,94,3,0,2,4,1
229,2,78,4,1,3,7,2
100,2,108,2,0,2,3,1
207,1,73,5,1,4,8,2
222,3,76,5,1,2,8,2
336,2,44,7,1,4,9,3
112,0,90,2,0,1,3,1
244,0,67,5,1,3,6,2
323,3,30,6,1,3,10,3
421,2,6,9,1,4,13,4
200,3,61,5,1,2,6,2
203,2,78,4,1,4,8,2
344,0,31,6,1,4,9,3
219,0,78,4,1,2,6,2
116,1,91,3,0,2,5,1
209,2,72,5,1,3,6,2
448,0,9,9,1,6,14,4
316,3,42,6,1,5,9,3
142,2,99,3,0,1,4,1
417,3,12,9,1,4,14,4
234,2,62,4,1,3,7,2
219,1,64,5,1,2,8,2
312,3,49,7,1,3,9,3
207,3,60,4,1,4,8,2
134,2,97,2,0,2,3,1
232,1,78,5,1,2,7,2
218,2,70,4,1,4,6,2
343,2,31,6,1,4,10,3
124,0,107,2,0,2,4,1
301,3,45,7,1,3,9,3
105,0,105,3,0,1,4,1
234,1,63,5,1,2,6,2
201,3,60,5,1,2,6,2
407,1,5,9,1,5,13,4
207,1,77,5,1,3,6,2
335,3,32,7,1,3,9,3
245,3,62,5,1,3,7,2
438,3,9,9,1,4,13,4
141,0,92,3,0,3,3,1
335,0,33,6,1,4,9,3
320,2,45,6,1,3,11,3
324,1,30,6,1,5,11,3
433,3,8,8,1,5,14,4
330,2,44,6,1,5,9,3
316,1,41,7,1,5,10,3
129,1,108,2,0,1,5,1
117,3,100,3,0,3,5,1
228,0,65,4,1,4,6,2
445,3,6,8,1,6,13,4
221,3,69,4,1,3,8,2
336,3,36,6,1,5,9,3
218,0,63,5,1,4,7,2
315,1,49,7,1,4,11,3
103,2,93,2,0,2,3,1
237,0,75,5,1,2,7,2
235,1,61,4,1,3,7,2
200,2,65,4,1,4,7,2
333,2,47,6,1,5,10,3
30,0,121,0,0,2,1,0
334,0,35,6,1,5,9,3
244,3,77,5,1,3,6,2
310,3,44,7,1,4,9,3
217,2,73,5,1,4,8,2
105,3,93,3,0,3,4,1
243,0,75,5,1,4,6,2
324,0,37,7,1,4,9,3
342,1,36,6,1,4,9,3
210,1,71,5,1,2,8,2
434,0,6,8,1,5,12,4
213,3,64,4,1,2,8,2
230,3,60,5,1,4,8,2
129,1,90,2,0,3,5,1
20,3,138,1,0,0,0,0
248,3,71,5,1,3,8,2
2,3,124,0,0,1,0,0
220,3,66,5,1,4,8,2
422,1,6,9,1,6,13,4
209,3,61,4,1,4,6,2
231,2,65,4,1,2,7,2
133,1,104,3,0,1,5,1
110,0,94,3,0,2,3,1
126,0,100,2,0,3,4,1
228,2,67,4,1,2,6,2
202,3,68,5,1,3,7,2
123,0,95,3,0,2,4,1
226,0,62,5,1,2,8,2
215,3,60,5,1,2,8,2
314,3,32,6,1,4,11,3
218,0,67,4,1,2,7,2
146,1,99,2,0,1,3,1
327,3,44,6,1,5,9,3
243,2,66,4,1,4,8,2
405,2,15,9,1,6,13,4
100,0,98,2,0,1,5,1
300,1,30,7,1,3,9,3
137,2,107,2,0,3,4,1
219,0,72,5,1,2,6,2
106,2,97,2,0,3,4,1
127,0,103,3,0,2,5,1
301,0,34,7,1,5,9,3
248,1,72,5,1,4,7,2
204,1,75,5,1,2,8,2
206,3,68,5,1,2,7,2
207,2,71,5,1,2,8,2
342,1,39,6,1,4,9,3
148,0,100,2,0,3,3,1
347,3,48,6,1,3,10,3
227,2,66,4,1,3,6,2
239,3,60,4,1,4,7,2
124,0,103,2,0,1,5,1
145,2,102,3,0,3,5,1
122,1,108,2,0,1,5,1
121,0,94,2,0,2,4,1
424,1,1,8,1,6,13,4
400,0,1,9,1,6,14,4
232,2,76,5,1,4,7,2
132,2,103,2,0,2,5,1
444,3,13,8,1,6,14,4
313,0,31,7,1,3,10,3
0,0,129,0,0,0,2,0
238,1,68,5,1,2,6,2
323,3,48,6,1,4,9,3
11,1,128,1,0,0,0,0
12,3,139,0,0,1,2,0
222,2,60,5,1,2,7,2
3,0,131,1,0,2,0,0
33,0,139,1,0,1,1,0
137,2,104,2,0,2,3,1
426,1,0,8,1,5,14,4
331,1,43,6,1,5,10,3
242,2,76,5,1,2,6,2
226,3,65,5,1,3,6,2
300,1,32,7,1,4,9,3
211,2,69,5,1,3,8,2
6,1,129,1,0,1,2,0
338,2,40,6,1,4,9,3
6,2,130,1,0,0,1,0
215,2,71,5,1,3,7,2
427,0,18,8,1,4,13,4
145,0,98,2,0,3,5,1
349,3,40,6,1,5,10,3
41,2,132,0,0,2,0,0
443,0,17,9,1,5,12,4
333,1,31,7,1,3,10,3
408,2,15,8,1,4,13,4
340,2,33,7,1,4,9,3
136,2,108,2,0,1,4,1
421,3,3,9,1,4,14,4
349,1,36,6,1,3,11,3
211,3,75,4,1,4,8,2
206,3,69,4,1,4,6,2
143,3,102,3,0,1,5,1
225,3,67,5,1,2,8,2
236,1,72,4,1,2,8,2
405,2,13,9,1,6,12,4
26,2,132,1,0,0,0,0
226,1,60,5,1,3,7,2
328,1,31,7,1,3,11,3
33,2,138,1,0,1,0,0
135,0,108,2,0,3,3,1
30,1,127,0,0,0,0,0
228,0,69,4,1,2,8,2
221,1,68,5,1,4,6,2
406,2,0,8,1,6,12,4
308,3,32,6,1,3,11,3
217,2,60,5,1,4,6,2
411,2,14,8,1,4,14,4
118,2,95,3,0,3,3,1
234,3,79,5,1,3,7,2
202,3,76,4,1,3,7,2
42,3,127,0,0,0,0,0
431,0,18,8,1,4,13,4
307,1,47,7,1,5,9,3
401,1,10,9,1,6,12,4
409,0,13,9,1,6,12,4
234,1,67,5,1,4,6,2
310,3,49,6,1,3,9,3
227,2,69,5,1,3,7,2
415,2,12,9,1,5,12,4
149,2,94,3,0,3,5,1
40,0,135,1,0,2,0,0
136,2,101,3,0,3,5,1
130,3,109,3,0,1,5,1
226,3,63,5,1,4,6,2
31,3,123,0,0,2,2,0
147,1,99,3,0,2,3,1
