daily_tiktok_screen_time,average_scrolls_per_session,tiktok_usage_time_of_day,max_consecutive_watch_time,video_likes_per_day,number_of_followed_accounts,frequency_of_comments_posted,videos_saved_per_week,self_control_score,boredom_level,workload_per_day,productivity_hours_lost
284,71,1,36,38,300,0,22,8,8,6,11
146,51,0,21,42,708,6,9,3,4,5,10
32,60,0,21,42,516,14,5,2,9,3,14
212,15,3,19,46,200,5,25,3,8,2,16
22,24,2,21,2,944,8,6,6,3,2,3
284,48,3,26,11,136,8,6,1,9,6,13
14,77,1,34,17,155,5,8,6,4,9,3
159,42,2,9,12,832,7,10,9,9,3,6
270,63,3,52,34,210,2,23,8,3,2,12
291,17,0,76,22,861,5,4,9,3,4,7
126,46,2,38,48,770,10,12,7,7,7,10
89,11,0,72,23,340,5,16,6,10,9,8
134,39,3,74,47,908,10,27,9,7,8,13
149,29,2,69,24,465,2,29,3,6,7,11
109,81,3,22,36,725,16,19,10,8,3,13
101,63,3,72,17,577,5,4,9,5,5,10
133,77,0,56,38,787,12,0,2,10,2,19
256,59,2,85,7,863,12,20,4,6,6,17
245,57,3,53,35,129,6,5,10,4,3,11
13,98,3,76,5,91,12,18,4,2,4,14
102,56,0,48,32,450,16,28,5,1,7,9
290,44,2,39,45,972,3,3,7,2,6,9
236,88,1,23,42,141,19,15,1,5,3,20
161,74,3,49,26,931,15,11,2,5,8,14
193,52,0,119,14,444,6,8,1,1,4,15
284,41,2,105,16,539,0,28,5,10,7,17
288,94,0,54,38,665,5,25,10,3,6,11
92,65,3,29,36,115,12,16,1,4,9,10
105,27,0,44,23,778,1,15,1,9,3,12
214,37,0,80,3,661,10,17,5,6,6,11
55,27,3,19,32,135,5,6,9,8,7,4
155,81,3,32,34,893,9,19,2,1,3,16
198,37,2,111,41,97,13,4,7,3,8,14
80,98,0,11,17,98,15,5,9,3,6,4
54,11,2,78,21,938,13,1,7,7,2,11
225,49,0,68,6,279,4,26,9,2,4,8
130,48,3,62,20,479,19,22,9,8,3,14
26,47,3,8,15,304,17,2,6,8,4,7
299,53,2,110,12,720,9,28,7,6,2,19
108,58,0,82,28,53,16,7,9,9,9,12
59,52,2,17,12,945,18,22,6,1,2,6
148,89,3,79,47,480,13,2,2,2,5,18
179,10,0,34,6,218,12,23,7,5,7,4
103,86,2,38,37,883,6,26,1,2,8,14
222,47,1,36,25,882,19,4,6,7,8,11
44,12,2,82,22,182,2,18,10,2,5,5
68,60,1,85,19,69,15,20,2,6,2,18
149,44,0,98,11,85,3,14,9,9,9,6
21,79,1,29,13,999,8,21,3,1,7,6
37,43,3,63,23,757,7,3,9,5,2,8
230,37,2,84,30,537,9,21,3,2,9,13
183,31,2,81,49,185,10,27,1,3,4,18
294,18,0,19,43,253,2,28,3,4,9,6
137,92,0,32,48,681,6,1,8,9,2,13
153,13,3,71,38,936,18,28,3,6,6,17
265,54,1,42,28,231,7,15,7,4,8,6
229,55,2,105,2,569,14,2,5,10,3,18
202,46,2,9,17,838,3,2,1,1,3,6
294,11,2,92,10,556,16,0,7,3,8,11
61,41,2,25,26,543,17,2,10,1,6,1
49,15,1,43,26,549,16,0,9,5,6,3
15,90,1,9,35,833,15,9,9,2,5,5
292,44,1,50,36,774,17,4,7,1,3,15
174,53,1,109,17,221,7,20,9,5,3,13
272,13,3,90,3,893,17,8,2,6,9,13
86,43,2,64,38,989,16,3,10,5,9,6
185,12,1,88,16,498,8,21,7,8,4,12
245,20,1,18,42,498,8,11,2,4,2,12
151,58,3,82,6,424,14,28,3,10,2,22
264,19,3,83,41,103,18,28,9,10,9,16
186,81,3,12,47,300,4,12,1,10,2,19
205,58,0,5,47,341,6,15,6,7,4,10
251,40,0,57,39,639,5,22,3,6,3,16
245,48,1,46,12,181,14,15,9,4,3,9
116,90,1,44,46,799,13,15,5,2,5,13
222,23,3,118,47,139,0,14,4,6,9,15
94,61,3,38,11,608,15,13,7,3,9,4
151,78,1,110,20,337,19,5,10,5,7,13
84,25,2,19,22,207,9,22,7,8,9,5
174,60,1,110,18,595,3,8,1,1,2,16
87,34,0,83,26,665,3,18,8,4,5,8
198,18,3,6,32,435,12,4,7,1,5,6
236,68,2,46,19,506,6,1,5,10,8,9
292,65,3,93,34,748,11,1,8,4,7,14
186,33,2,104,33,408,1,11,10,10,4,14
80,36,0,39,32,579,9,1,7,7,7,7
266,60,1,50,33,412,17,2,7,2,3,14
278,78,3,19,20,87,5,3,7,7,4,10
138,39,3,105,1,262,15,2,9,2,4,9
92,65,1,71,0,72,2,29,5,1,9,4
167,99,0,19,23,616,19,28,4,9,4,18
16,39,2,41,20,424,15,25,2,5,7,11
157,18,0,34,16,432,2,21,1,2,9,5
53,15,2,91,24,547,19,29,9,2,6,10
22,63,1,90,32,846,6,8,3,6,4,15
29,68,1,55,21,603,18,9,2,5,2,15
14,63,1,105,5,606,1,28,1,1,8,9
121,17,0,88,8,645,2,3,1,9,4,13
61,29,3,33,11,951,10,5,9,6,7,3
81,26,2,92,9,758,3,21,5,9,9,9
186,26,1,14,16,926,6,18,6,3,9,0
31,24,3,95,31,760,12,6,10,10,3,14
94,42,3,40,18,483,3,2,8,2,9,1
40,53,2,23,49,56,6,10,8,4,7,5
242,96,1,14,3,388,8,28,10,2,9,4
267,46,2,18,30,471,15,15,8,1,9,6
118,51,0,27,41,744,17,1,6,2,4,7
44,69,0,111,10,407,17,23,8,4,2,15
288,71,0,52,12,952,11,29,9,7,8,11
32,14,3,54,41,549,2,23,7,9,3,11
244,35,2,13,1,343,7,11,6,2,8,0
284,86,2,40,21,261,5,28,4,3,8,11
88,97,1,13,45,613,17,25,3,6,5,15
81,62,3,87,1,227,10,24,6,8,9,12
106,84,3,117,43,895,9,16,9,6,3,18
241,20,3,30,10,241,7,0,3,2,6,5
22,76,0,104,36,749,11,22,10,4,8,10
208,84,0,38,45,534,9,4,4,1,6,10
136,68,3,18,40,782,9,3,4,1,8,6
273,33,0,8,21,106,4,22,7,10,3,11
109,96,3,65,44,430,1,20,2,1,7,14
23,21,0,70,7,827,12,16,4,9,4,9
188,58,3,97,8,273,12,13,8,5,6,13
18,91,3,36,23,634,16,2,2,2,7,13
150,93,2,29,5,69,7,2,7,5,2,9
213,26,0,16,15,100,18,26,10,1,2,7
203,82,0,108,19,97,16,24,2,4,9,17
47,28,1,59,21,301,5,5,10,9,3,5
30,24,2,49,35,732,2,16,10,5,8,3
166,19,3,116,12,972,9,25,1,1,3,17
93,55,2,100,43,144,0,21,1,6,4,18
187,39,0,44,10,56,11,13,5,6,9,5
201,19,1,30,5,815,4,8,2,6,4,7
274,43,1,62,9,898,5,2,1,6,8,9
280,43,1,14,42,336,11,2,1,1,5,11
234,73,2,11,7,867,16,18,5,5,7,11
190,54,3,44,10,769,11,19,5,10,8,11
268,85,3,59,43,330,18,16,4,4,8,17
31,31,3,93,39,103,7,8,3,4,9,11
274,37,2,107,22,504,19,28,2,9,6,23
21,52,2,25,16,943,1,28,6,5,8,3
43,25,1,116,0,115,15,11,7,2,9,4
260,63,3,50,21,720,8,19,9,3,2,11
165,56,0,77,39,990,11,18,10,3,2,13
268,11,1,36,3,148,2,7,8,8,3,7
184,24,0,24,22,229,1,14,10,2,7,0
21,82,3,36,45,800,6,10,2,2,3,11
52,66,1,119,42,108,4,23,4,1,5,16
204,77,2,29,7,641,7,18,2,9,6,14
283,83,2,45,41,860,6,24,1,7,2,22
120,31,2,74,0,871,1,8,6,8,7,6
99,76,2,43,46,129,5,20,2,8,8,14
275,62,1,77,44,308,17,18,5,1,6,18
269,81,3,45,34,509,1,1,6,5,4,13
277,34,0,108,6,270,19,25,8,2,5,13
62,66,2,42,8,502,10,6,2,4,5,8
188,22,1,6,40,487,8,11,10,3,7,3
281,47,0,56,36,70,19,17,5,2,6,14
154,87,3,106,25,606,8,6,8,6,6,15
267,58,0,108,0,575,5,17,3,7,9,13
38,74,2,85,43,884,7,1,2,4,8,13
184,25,2,70,43,288,9,23,10,7,5,13
171,73,3,99,33,656,15,21,5,6,5,19
240,90,3,103,16,315,10,27,6,7,7,19
38,34,2,9,22,368,10,26,1,7,6,7
130,65,3,21,15,712,12,22,7,9,8,9
186,88,0,77,16,743,12,1,10,5,3,11
129,57,1,56,41,205,16,29,2,5,4,17
153,84,0,107,11,206,18,26,8,9,8,15
212,22,2,24,3,267,6,22,1,3,7,7
278,59,1,50,49,314,15,28,1,8,7,19
61,12,3,61,27,228,18,13,7,3,3,9
34,37,3,31,41,877,0,22,1,3,5,11
241,46,0,65,38,829,14,22,2,5,6,16
245,99,1,35,35,477,0,18,1,6,4,16
248,69,1,35,17,315,12,23,5,9,6,13
77,52,3,13,47,714,2,20,7,10,4,12
250,88,3,11,25,636,19,23,1,2,7,16
228,32,0,83,22,303,19,24,7,10,6,15
127,79,1,61,27,59,6,21,3,3,8,12
81,31,0,36,31,767,7,8,5,2,3,4
256,61,1,41,40,431,7,21,1,6,2,19
81,91,0,43,14,406,16,2,8,4,2,9
294,79,0,113,4,152,18,11,1,1,7,18
12,12,3,103,1,308,2,25,9,3,4,6
286,54,0,26,15,954,19,29,1,4,5,16
150,21,1,70,24,617,9,3,5,5,4,10
232,65,1,78,42,719,4,1,3,2,7,15
185,60,3,34,23,95,14,18,1,10,8,15
289,45,3,9,35,835,2,28,8,4,7,6
267,44,2,29,9,745,16,0,4,4,3,11
243,91,2,61,36,724,0,12,6,5,4,14
12,86,1,14,8,564,7,9,5,9,3,7
163,64,3,39,26,567,15,9,9,10,8,10
11,94,3,17,41,978,0,17,4,10,9,10
42,63,3,109,16,252,17,1,10,9,9,12
43,50,2,8,7,643,1,28,6,7,5,2
107,20,2,52,14,135,15,8,8,2,2,7
47,42,3,21,36,521,12,21,1,10,6,16
136,54,3,98,47,416,5,7,8,1,7,12
215,36,3,62,24,183,12,25,5,9,2,18
232,92,3,34,45,841,16,3,7,9,4,17
157,84,3,110,12,856,0,8,4,5,6,15
147,66,2,85,31,389,3,10,4,7,6,15
170,42,1,112,24,134,15,15,5,3,6,18
131,66,1,40,43,422,15,7,3,3,7,11
54,80,0,112,13,187,13,6,1,7,2,18
69,32,1,32,4,826,9,8,8,8,4,6
247,75,0,51,42,439,11,27,10,8,6,13
198,46,0,76,29,898,13,22,2,8,2,20
188,49,0,77,10,309,16,17,6,6,3,17
21,10,3,88,48,301,3,12,7,8,5,12
217,90,3,96,44,319,17,15,5,1,2,22
146,67,3,34,41,577,17,8,6,5,6,13
276,79,1,76,23,615,3,17,6,6,8,14
158,71,0,78,10,763,10,26,2,1,4,14
213,95,1,88,5,424,17,18,3,10,2,24
205,39,2,45,21,750,19,5,8,6,3,12
291,45,1,95,47,145,13,10,3,7,6,18
156,45,1,29,43,606,2,2,9,2,7,3
282,84,3,94,38,957,14,12,6,4,5,20
260,74,0,30,4,995,6,20,2,8,6,13
181,55,2,96,3,724,6,16,1,6,6,15
198,48,3,66,23,264,17,7,1,2,6,12
138,25,0,87,49,145,0,15,9,2,5,9
249,90,0,5,6,139,12,19,8,1,2,8
209,93,1,67,18,272,9,0,4,3,8,10
130,48,0,61,40,102,0,2,1,9,8,10
124,42,0,116,37,958,12,24,2,2,6,19
50,19,2,86,33,194,4,23,5,5,6,11
161,48,2,55,17,680,18,11,8,2,3,10
180,15,2,97,32,872,8,15,8,1,2,13
103,71,1,85,27,736,4,15,9,5,2,14
125,44,2,38,14,278,11,20,8,1,4,5
244,14,1,30,26,684,15,10,10,5,5,7
274,22,2,105,20,879,5,19,6,10,7,15
227,26,2,103,7,994,11,20,4,10,8,16
169,67,3,19,12,516,14,10,9,7,2,10
228,32,0,19,30,425,6,27,5,1,4,8
20,89,2,94,33,743,15,24,10,4,7,13
125,84,1,19,27,895,6,1,8,5,6,5
238,71,2,89,30,120,9,16,4,8,2,22
283,50,0,105,22,574,5,3,2,8,5,17
17,80,1,110,43,629,0,12,9,1,9,7
292,52,3,63,8,197,4,28,8,5,8,9
219,78,3,64,0,285,8,18,10,10,3,13
274,43,1,115,46,513,6,15,4,7,8,18
11,78,1,52,20,683,19,29,5,6,8,13
90,46,3,16,3,497,12,20,1,1,9,5
207,18,1,106,23,522,10,18,5,8,4,16
149,12,3,81,1,482,5,26,7,6,9,6
181,57,1,77,42,682,1,11,2,6,3,18
167,89,0,8,27,800,9,28,1,10,8,13
61,34,1,42,24,405,9,20,9,5,2,7
45,48,3,24,2,431,0,27,1,10,2,12
79,34,0,119,16,691,6,20,10,9,4,11
297,28,3,78,46,881,13,18,4,8,2,22
235,66,0,59,35,181,7,8,2,5,8,13
80,99,0,40,46,99,9,7,6,10,6,12
154,32,0,105,35,921,1,20,5,8,7,14
169,73,0,102,0,142,3,29,3,4,9,12
23,80,1,20,0,827,2,29,4,7,7,4
150,64,0,94,38,581,8,18,6,10,9,14
137,19,3,95,16,564,7,3,5,6,5,12
226,73,0,21,29,948,18,1,2,2,6,14
277,58,0,22,30,510,6,20,6,3,7,8
182,57,0,14,35,170,1,5,8,10,2,9
153,91,2,28,40,347,10,27,1,10,3,20
158,23,0,106,0,558,6,22,2,7,6,14
33,39,0,5,12,221,16,25,3,1,7,2
52,73,2,100,9,808,10,22,5,7,8,14
132,69,2,114,33,94,7,16,7,2,7,12
120,27,0,79,44,303,5,10,6,6,2,13
298,19,3,72,4,424,2,11,9,8,8,6
168,69,1,26,8,524,1,5,4,5,2,8
18,76,2,94,32,843,9,7,10,8,8,11
250,13,2,24,48,640,9,0,4,7,8,9
44,43,2,38,34,289,8,27,9,10,7,9
17,81,2,10,33,499,0,1,4,2,3,6
154,62,1,79,12,641,10,1,4,9,2,16
89,49,0,86,34,114,10,12,10,1,6,7
29,11,3,57,40,591,18,25,8,3,8,7
257,72,0,70,5,388,8,23,2,2,8,12
31,43,2,60,25,92,15,22,10,2,8,6
80,78,0,82,32,478,14,10,1,1,7,13
218,63,1,31,26,232,8,18,2,9,5,14
86,80,3,115,39,454,4,28,6,6,2,21
90,65,2,60,6,495,8,13,6,9,8,7
257,73,3,92,44,969,2,14,7,1,8,11
217,86,1,93,40,712,19,15,1,7,8,23
168,92,1,58,43,238,16,16,3,9,5,20
150,19,1,106,18,297,2,18,6,3,5,11
122,39,2,95,35,389,11,27,5,4,8,15
262,22,2,27,19,153,6,23,8,2,9,2
38,25,2,64,41,766,8,28,2,1,3,13
147,27,3,21,19,873,3,15,6,10,7,7
132,99,3,60,0,686,0,1,4,4,8,7
86,78,0,115,49,928,4,16,6,8,4,19
44,33,0,95,12,340,5,19,9,7,5,9
167,27,0,114,12,57,18,28,6,5,3,17
183,48,1,33,19,730,1,5,5,4,5,5
244,20,1,22,42,224,18,18,5,1,5,9
208,81,3,96,29,691,3,4,4,6,6,16
186,43,0,6,37,199,1,22,5,10,4,12
217,33,0,112,21,771,19,22,10,4,4,14
78,90,3,16,15,972,3,5,6,1,2,6
143,29,3,46,18,217,12,20,2,3,4,13
12,84,0,31,24,906,9,17,10,2,6,4
19,98,3,20,1,118,5,9,3,7,7,5
33,69,1,9,15,700,2,11,9,3,4,0
121,39,1,21,19,616,8,4,7,10,7,4
287,60,3,30,44,290,9,20,10,9,2,16
231,10,3,83,40,954,14,15,2,6,2,21
269,16,3,57,3,873,6,4,10,7,4,7
188,78,3,100,37,92,6,9,7,6,5,17
13,15,3,100,14,262,5,11,2,2,5,10
40,28,1,31,14,855,14,21,9,8,5,7
210,43,3,84,17,780,13,22,10,7,5,13
39,32,1,40,9,452,14,9,10,10,5,7
254,61,2,10,39,795,19,14,6,1,9,7
176,18,0,90,44,222,8,26,3,8,8,15
108,45,2,80,2,419,17,7,3,8,6,14
34,88,3,63,49,496,3,19,3,2,8,13
258,42,2,19,25,719,16,19,4,7,4,14
67,21,0,27,8,578,19,20,8,5,2,6
238,36,1,102,20,764,2,21,1,6,2,20
173,20,0,96,11,969,4,11,8,5,9,5
115,51,1,31,32,597,3,28,7,6,3,9
286,70,2,90,20,378,7,19,7,7,9,13
211,73,0,31,3,875,0,7,3,4,3,9
108,59,3,107,37,712,3,26,2,1,3,18
242,15,2,104,40,703,12,19,7,4,9,15
40,36,1,75,10,670,4,24,4,10,8,9
74,44,0,100,22,785,14,7,5,9,3,15
182,51,1,101,25,320,11,2,6,7,9,12
176,81,1,26,22,438,9,2,4,6,3,11
245,14,2,78,45,203,6,16,10,5,5,13
96,78,2,112,2,682,12,29,10,5,2,16
251,18,3,109,43,764,14,3,2,9,5,21
226,55,2,48,28,73,17,11,4,9,2,18
150,88,3,108,49,125,17,17,8,10,4,24
107,92,1,97,44,257,3,19,7,6,2,19
166,20,2,7,0,946,12,26,9,7,7,3
81,74,0,16,9,554,18,28,9,6,8,7
277,89,2,60,47,985,0,12,2,10,5,20
234,52,3,112,13,306,14,9,3,10,7,20
130,47,0,102,15,53,7,27,9,10,6,12
260,71,3,67,3,966,12,23,3,10,8,18
169,67,2,81,42,859,12,13,7,5,3,19
157,76,1,21,2,63,17,9,4,9,3,11
66,47,1,82,31,569,14,25,8,2,3,14
71,89,3,54,43,505,13,17,1,8,2,21
95,63,2,50,43,448,11,6,3,9,6,14
185,50,1,41,44,945,13,22,8,4,2,14
220,19,3,40,35,634,9,23,3,1,6,11
144,87,3,64,15,420,10,7,7,4,2,13
76,24,2,80,8,794,11,20,4,3,2,14
261,68,0,5,19,314,13,20,10,1,2,6
299,89,3,92,32,421,12,23,10,9,7,17
114,53,3,81,32,59,13,8,7,2,7,11
78,85,0,80,31,85,2,14,8,5,6,11
97,38,2,118,5,654,5,25,6,10,6,13
228,68,3,105,40,927,8,24,2,5,3,22
171,96,2,103,5,806,9,20,10,5,5,13
124,86,1,64,18,562,19,27,5,6,5,14
30,62,2,81,26,345,9,28,10,8,9,9
21,10,2,74,8,695,19,16,2,2,6,10
41,20,1,82,1,283,1,19,4,4,3,9
184,86,3,62,11,270,19,22,1,10,2,24
96,67,1,109,4,468,2,8,3,2,2,14
282,82,2,98,6,692,11,10,1,3,5,18
291,33,3,61,18,569,19,13,7,2,9,8
170,71,0,49,42,61,5,4,2,2,4,13
201,76,1,19,35,552,1,27,5,1,7,8
147,38,3,36,33,793,19,23,3,6,3,17
119,14,1,74,7,760,9,16,6,2,2,9
60,54,1,105,14,133,1,28,4,6,6,13
299,62,0,99,22,426,8,9,5,9,8,15
178,32,0,65,38,521,4,11,2,8,7,13
57,26,3,57,37,777,17,22,1,10,7,18
37,25,2,94,22,469,2,29,9,9,2,12
245,35,1,80,24,735,6,20,5,4,7,12
85,21,2,45,8,56,18,16,9,5,9,3
69,22,1,110,45,451,4,4,9,8,6,11
234,16,1,113,22,598,1,23,2,2,8,14
278,36,3,31,28,406,4,9,10,5,8,5
61,54,2,116,45,127,5,0,7,1,7,10
110,63,0,22,25,881,13,16,6,1,7,5
229,50,3,83,45,356,13,20,4,4,5,19
259,51,3,14,30,960,6,28,7,10,8,11
221,44,1,119,21,459,16,11,4,2,2,18
51,10,3,73,27,979,12,23,8,8,3,13
119,20,2,69,44,570,0,21,2,3,4,12
126,41,1,94,42,228,1,28,5,10,3,19
78,11,3,107,5,777,5,8,6,2,8,3
107,51,2,23,14,353,7,14,7,3,8,1
259,10,0,103,31,426,9,21,4,6,2,18
195,99,2,113,23,641,6,4,5,10,9,18
240,35,1,24,20,687,9,11,7,8,8,6
282,94,2,66,42,407,7,23,3,8,5,23
231,54,3,99,35,925,1,11,8,2,6,14
249,55,1,41,39,73,16,1,1,1,9,12
295,64,0,116,12,140,6,11,5,2,3,15
70,27,3,109,43,786,3,7,6,2,4,14
202,62,2,68,1,186,17,3,5,3,9,8
203,32,0,57,19,111,15,4,3,6,6,12
49,53,1,84,20,456,1,2,6,10,9,7
211,76,3,29,41,358,15,21,6,5,6,15
97,60,0,79,7,565,13,5,1,5,3,14
179,72,2,50,44,801,9,18,3,1,2,16
199,91,3,107,5,76,7,15,1,8,4,20
128,37,2,30,20,137,13,14,3,4,6,9
89,45,0,81,27,79,12,2,5,3,5,10
114,13,0,14,0,153,10,8,1,9,7,6
47,32,3,46,18,851,9,27,10,1,4,5
245,67,0,46,47,491,14,26,5,9,9,15
186,84,2,49,13,854,3,6,6,3,8,7
243,41,0,38,12,863,12,5,4,6,8,7
244,27,1,72,0,287,15,7,3,2,6,9
242,95,0,39,47,88,8,7,4,6,2,18
231,82,3,52,3,837,6,12,4,8,4,14
270,22,1,50,36,237,11,8,10,5,4,10
148,29,0,57,34,678,12,25,10,7,3,12
13,58,1,26,4,442,3,12,3,1,4,5
70,71,3,98,10,614,1,13,5,8,6,13
133,65,3,84,24,629,15,5,6,8,6,16
212,31,3,58,27,110,16,10,10,9,4,14
21,39,3,108,25,834,12,28,1,4,8,17
120,82,0,64,8,709,1,22,6,1,8,6
293,61,3,28,38,972,0,12,8,3,7,9
256,72,2,88,46,612,19,15,10,8,6,19
227,57,3,81,2,223,9,23,6,7,8,12
299,51,3,87,21,212,0,20,1,1,9,13
202,34,1,77,29,808,16,15,2,1,7,13
271,12,3,48,48,261,12,15,8,8,2,16
161,14,1,55,36,284,2,26,1,8,7,11
43,39,1,71,7,367,5,17,3,2,6,7
81,42,3,82,35,516,6,11,2,1,8,11
25,96,2,28,41,945,3,28,10,9,2,11
89,51,1,8,8,203,9,14,4,4,2,7
281,41,3,84,13,511,14,17,5,3,5,16
93,95,0,42,18,592,4,7,2,1,3,11
151,40,3,25,19,596,8,20,10,3,4,5
131,36,0,106,33,719,1,20,7,8,2,16
199,86,1,24,4,841,0,24,10,3,8,2
227,70,3,84,38,332,17,9,10,4,2,14
198,24,3,29,19,720,4,16,5,8,8,8
291,69,0,51,16,377,7,2,6,9,8,9
226,97,0,43,27,851,2,21,10,8,6,11
284,37,0,9,10,261,11,17,3,5,8,6
252,76,2,66,10,758,16,27,3,8,3,20
218,15,0,9,37,463,14,3,2,5,2,9
39,46,0,44,32,706,2,19,9,3,3,3
66,15,0,117,44,749,3,2,10,3,7,7
94,75,2,101,32,107,4,0,5,9,9,13
177,50,0,100,43,892,16,15,7,5,6,16
293,44,2,91,44,926,10,20,4,1,5,18
106,10,3,89,9,223,4,0,4,7,8,9
183,32,2,102,44,807,8,22,1,2,3,19
219,51,0,87,42,958,5,5,2,8,9,15
225,69,3,95,45,564,17,7,5,5,9,19
41,48,3,70,20,871,18,8,5,2,4,13
96,89,3,95,20,612,16,12,2,10,8,18
235,38,3,15,33,936,17,17,7,3,5,9
163,25,2,85,16,471,17,9,1,10,2,20
206,84,0,21,32,508,14,25,10,7,4,10
96,18,1,30,21,179,14,27,7,9,7,7
187,92,0,64,45,563,2,4,10,10,6,13
88,48,3,34,30,286,8,11,7,8,5,11
41,88,3,45,27,609,18,28,4,10,2,20
195,15,0,47,37,68,19,29,5,10,6,15
73,62,0,23,14,350,3,14,9,6,2,6
242,48,3,55,41,922,1,8,6,9,2,17
165,77,3,116,15,764,19,9,10,3,5,14
217,58,3,66,23,762,3,13,2,10,5,18
217,78,3,55,45,187,0,19,5,4,9,14
150,81,0,85,41,356,6,13,1,10,9,17
67,70,3,55,45,723,0,7,4,8,5,14
212,75,2,118,28,443,14,22,9,10,4,21
217,93,0,54,12,838,8,17,2,3,2,14
156,92,0,71,33,974,11,27,6,8,7,17
260,80,3,32,32,76,17,1,9,1,6,10
48,41,3,5,6,191,14,2,6,8,5,4
154,51,3,37,0,681,1,12,4,8,3,10
59,33,1,86,37,377,2,2,7,2,3,9
76,39,2,36,11,872,14,11,7,8,8,6
10,53,1,45,5,577,13,12,3,3,7,3
142,81,0,49,28,323,10,12,2,10,2,19
96,64,1,106,23,387,0,19,3,10,4,17
155,46,3,55,11,387,16,23,7,3,3,14
77,27,3,106,14,975,8,22,6,7,7,13
106,78,1,65,3,266,4,27,1,10,5,14
287,19,0,23,6,311,7,25,2,8,8,9
295,44,2,44,11,792,16,16,8,9,3,14
99,37,1,72,18,850,11,3,6,4,9,6
266,22,3,71,5,534,6,13,9,2,7,7
79,70,3,61,40,162,3,9,2,9,5,16
90,66,0,43,34,225,6,10,3,8,4,15
232,53,2,69,11,559,18,9,10,3,4,12
83,86,0,57,39,962,11,13,2,3,3,14
198,96,3,17,22,459,11,0,7,4,2,11
185,51,3,91,6,239,18,11,1,4,4,18
299,74,3,96,2,62,16,1,10,4,6,12
223,30,3,9,49,999,2,17,10,4,6,7
144,21,1,103,26,260,15,26,3,10,7,18
48,82,3,70,36,177,11,20,2,2,7,15
72,80,1,36,31,209,11,3,7,5,5,8
280,79,1,14,47,570,4,17,8,5,7,8
220,59,1,64,11,239,4,17,5,3,9,7
83,30,3,92,3,143,17,2,7,3,7,7
110,68,0,90,14,568,2,9,5,8,9,9
199,35,3,82,41,667,4,26,3,4,4,17
123,29,0,15,49,832,3,8,9,8,2,10
119,61,2,99,7,73,7,4,4,1,9,10
70,75,2,57,16,434,17,11,9,3,4,9
290,87,3,112,13,213,5,11,8,9,7,17
165,81,3,20,47,133,0,13,6,2,7,9
250,99,2,45,14,928,13,22,8,5,4,14
219,96,1,69,34,185,5,3,7,8,3,16
249,98,0,100,33,773,17,5,2,1,9,16
243,46,3,18,4,237,0,2,10,2,6,0
255,29,0,111,19,814,0,15,3,1,7,11
176,31,0,54,28,765,10,22,6,2,7,7
74,67,2,19,8,534,6,19,2,2,4,9
138,52,2,16,15,612,14,5,1,5,2,12
129,21,2,61,37,765,14,11,8,5,6,10
242,24,1,107,29,786,17,16,2,7,3,21
28,52,2,26,39,96,13,28,1,10,5,16
185,52,1,8,49,313,11,7,3,7,7,10
210,35,1,94,2,96,8,25,6,1,8,7
279,57,1,34,44,405,3,17,2,10,2,19
76,17,2,71,31,593,4,0,6,3,7,6
167,69,3,88,42,178,0,4,6,2,4,13
242,10,0,80,34,561,1,3,4,1,5,9
125,74,2,5,19,651,17,0,7,7,7,6
202,47,0,70,4,332,15,9,6,2,8,7
224,10,1,5,48,51,19,13,7,8,7,10
15,18,0,29,20,357,2,27,4,4,5,5
93,72,2,5,8,235,6,16,4,7,3,9
55,51,0,37,14,185,14,3,6,4,7,4
51,88,0,27,0,823,10,17,3,2,2,11
209,50,0,107,17,153,13,9,10,10,3,14
198,39,3,94,30,225,9,11,8,9,3,17
40,86,0,94,41,810,8,18,4,6,8,16
298,55,0,91,49,211,7,21,6,2,5,16
297,56,2,69,39,886,6,26,1,7,2,22
63,77,3,48,38,591,12,22,9,2,4,12
138,21,2,84,0,136,11,20,8,7,8,9
142,48,3,87,36,912,14,10,5,8,5,16
17,56,2,52,17,217,14,17,3,4,8,8
79,94,1,98,44,767,8,26,7,3,6,16
19,94,2,118,42,825,0,25,2,7,4,21
247,72,1,9,25,706,10,25,7,10,8,9
199,36,1,71,33,920,8,28,6,5,6,13
111,47,2,57,7,855,14,23,5,9,5,14
242,46,0,85,42,716,19,17,6,6,9,15
293,74,0,55,44,746,2,5,5,1,2,16
65,83,3,45,41,572,7,7,7,1,4,10
10,28,1,43,37,759,10,7,7,9,8,5
247,17,0,80,0,540,19,26,5,4,9,11
219,75,1,83,32,819,6,25,8,5,8,13
71,22,3,45,39,917,13,11,4,3,9,8
240,66,2,65,37,220,12,22,8,10,6,16
117,77,2,85,0,869,11,2,6,5,2,13
179,65,1,106,6,583,0,13,4,2,7,11
184,66,1,50,46,822,3,4,9,3,6,8
127,83,2,50,28,537,17,11,7,9,3,17
148,79,2,8,46,117,6,25,8,1,9,4
204,26,0,84,11,200,5,23,1,2,7,10
38,72,0,58,48,70,14,11,4,2,9,10
269,29,0,87,44,414,8,3,8,4,2,13
148,66,1,109,8,894,19,13,5,7,4,17
39,32,2,63,2,378,14,23,4,6,3,11
88,98,3,113,13,193,7,15,6,10,9,15
88,66,0,115,39,636,3,8,9,10,6,13
195,99,0,104,44,405,2,12,2,7,3,22
169,67,1,97,6,908,2,24,6,8,2,14
166,82,0,93,11,279,6,25,9,6,6,12
